"StkCodiceFornitore"|"StkRagSocFornitore"|"StkAnaArtCodice"|"StkAnaArtDescrizione"|"StkQuantitaTotale"|"StkQuantitaImpegnata"|"StkQuantitaDisponibile"
"FO20170724_PO32750"|"Ooga"|"RB3A021213"|"OOGA-S864-Cucchiaio Camion Rosso"|"0000000010"|"0000000000"|"0000000010"
"FO20170724_PO32750"|"Ooga"|"RB3A021214"|"OOGA-814-Set Pappa Aereo e Treno Blu"|"0000000008"|"0000000000"|"0000000008"
"FO20170724_PO32750"|"Ooga"|"RB3A021215"|"OOGA-815-Set Pappa Aereo e Treno Verde"|"0000000009"|"0000000000"|"0000000009"
"FO20170724_PO32750"|"Ooga"|"RB3A021216"|"OOGA-818-Set Pappa Aereo e Treno Azzurro"|"0000000009"|"0000000000"|"0000000009"
"FO20170724_PO32750"|"Ooga"|"RB3A021333"|"OOGA-S842-Cucchiaio Treno Rosa"|"0000000003"|"0000000000"|"0000000003"
"FO20170725_PO32751"|"TOMY"|"RB3A021112"|"TOMY-LCE71161-Gioco spara Palline"|"0000000001"|"0000000000"|"0000000001"
"FO20170725_PO32751"|"TOMY"|"RB3A021118"|"TOMY-LCE4402-Il mio Primo Trenino"|"0000000002"|"0000000000"|"0000000002"
"FO20170725_PO32751"|"TOMY"|"RB3A021119"|"TOMY-LCE72548-Gioco per Bagnetto Medusa"|"0000000003"|"0000000000"|"0000000003"
"FO20170725_PO32755"|"MAKE MY DAY"|"RB3A019488"|"MAKE MY DAY-BB108-Bavaglia in silicone - Lilac"|"0000000001"|"0000000000"|"0000000001"
"FO20170725_PO32755"|"MAKE MY DAY"|"RB3A019605"|"MAKE MY DAY-BB107-Bavaglia in silicone - Black Tuxedo"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32757"|"Kidsme"|"RB3A021124"|"KIDSME-160337_LA-Food Feeder Grande - Lavanda"|"0000000003"|"0000000000"|"0000000003"
"FO20170726_PO32757"|"Kidsme"|"RB3A021126"|"KIDSME-160350_LA-Food Feeder Medio - Lavanda"|"0000000007"|"0000000000"|"0000000007"
"FO20170726_PO32757"|"Kidsme"|"RB3A021128"|"KIDSME-160361_LA-Food Feeder Plus - Lavanda"|"0000000008"|"0000000000"|"0000000008"
"FO20170726_PO32757"|"Kidsme"|"RB3A021129"|"KIDSME-160361_AQ-Food Feeder Plus - Acquamarina"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32757"|"Kidsme"|"RB3A021130"|"KIDSME-9886_ S-Alberello Asciuga Biberon - Acquamarina"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32757"|"Kidsme"|"RB3A021132"|"KIDSME-160499_LI-Borraccia da Spremere con Adattatore - Lime"|"0000000010"|"0000000000"|"0000000010"
"FO20170726_PO32757"|"Kidsme"|"RB3A021134"|"KIDSME-9655-Accessorio per la Dentizione Ghiacciolo Moo Moo"|"0000000004"|"0000000000"|"0000000004"
"FO20170726_PO32758"|"Delta Baby"|"RB3A019515"|"DELTA BABY-36001007-Delta Baby Borsa Fasciatoio da Viaggio Beige"|"0000000006"|"0000000000"|"0000000006"
"FO20170726_PO32759"|"Bumbo"|"RB3A020731"|"BUMBO-BMB004-Sedile per Bambino con Vassoio Rimovibile Verde"|"0000000002"|"0000000000"|"0000000002"
"FO20170726_PO32759"|"Bumbo"|"RB3A020741"|"BUMBO-BMB405-Rialzo da Pavimento e Rialzo da Sedia 2 in 1 Rosa"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32760"|"Alecto"|"RB3A020854"|"ALECTO-AL-BC16-Repellente insetti a ultrasuoni"|"0000000006"|"0000000000"|"0000000006"
"FO20170726_PO32761"|"Boon"|"RB3A017491"|"BOON-B10122A-Cucchiaio Dispenser Per La Pappa Azzurro"|"0000000004"|"0000000000"|"0000000004"
"FO20170726_PO32761"|"Boon"|"RB3A017493"|"BOON-B10124A-Cucchiaio Dispenser Per La Pappa Arancio"|"0000000005"|"0000000000"|"0000000005"
"FO20170726_PO32761"|"Boon"|"RB3A017494"|"BOON-B11005-Scolaposate e Scola Biberon Slim"|"0000000003"|"0000000000"|"0000000003"
"FO20170726_PO32761"|"Boon"|"RB3A017495"|"BOON-B373-Scolaposate e Scola Biberon Quadrato"|"0000000005"|"0000000000"|"0000000005"
"FO20170726_PO32764"|"play e go"|"RB2000Z5"|"Play e go-CLASSIC_BLUE-Sacco Portagiochi blu"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32764"|"play e go"|"RB2000Z6"|"Play e go-CLASSIC_FUCHSIA-Sacco Portagiochi Fucsia"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32764"|"play e go"|"RB2000Z7"|"Play e go-CLASSIC_TURQUOISE-Sacco Portagiochi Turchese"|"0000000002"|"0000000000"|"0000000002"
"FO20170726_PO32765"|"Baby Elephant Ears"|"RB3A019595"|"BABY ELEPHANT EARS-1026-Baby Elephant Ears Cuscino Ergonomico con Macchinine"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32765"|"Baby Elephant Ears"|"RB3A019602"|"BABY ELEPHANT EARS-7005-Baby Elephant Ears Cuscino Ergonomico Luxe Rosa Pastello"|"0000000004"|"0000000000"|"0000000004"
"FO20170726_PO32766"|"Buggygear"|"RB3A020972"|"BUGGYGEAR-BDECOBLK-BUGGYGUARD DECO STROLLER LOCKS - BLACK"|"0000000012"|"0000000000"|"0000000012"
"FO20170726_PO32767"|"Skip Hop"|"RB3A019833"|"SKIP HOP-212312-Trolley Zoo-UNICORNO"|"0000000002"|"0000000000"|"0000000002"
"FO20170726_PO32767"|"Skip Hop"|"RB3A019842"|"SKIP HOP-235100-Moby -COLORE UNICO"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32767"|"Skip Hop"|"RB3A019845"|"SKIP HOP-235250-Zoo Telo Bagno- COCCINELLA"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32767"|"Skip Hop"|"RB3A019846"|"SKIP HOP-235253-Zoo Telo Bagno- GUFO"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32767"|"Skip Hop"|"RB3A019867"|"SKIP HOP-252169-Zoo Divided Plate - UNICORNO"|"0000000002"|"0000000000"|"0000000002"
"FO20170726_PO32767"|"Skip Hop"|"RB3A019872"|"SKIP HOP-252304-Bottiglia da Viaggio con cannuccia-GUFO"|"0000000002"|"0000000000"|"0000000002"
"FO20170726_PO32767"|"Skip Hop"|"RB3A019874"|"SKIP HOP-252332-Bottiglia da Viaggio con cannuccia-UNICORNO"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32767"|"Skip Hop"|"RB3A019876"|"SKIP HOP-252219-Set Piatto + Ciotola - RICCIO"|"0000000003"|"0000000000"|"0000000003"
"FO20170726_PO32767"|"Skip Hop"|"RB3A019878"|"SKIP HOP-252203-Set Piatto + Ciotola - GUFO"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32768"|"Cup Catcher"|"RB3A021005"|"CUP CATCHER-CC08CL-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Corallo"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32769"|"Sticky Bellies"|"RB3A021204"|"STICKY BELLIES-345-Calendario a Cubotti Nero"|"0000000002"|"0000000000"|"0000000002"
"FO20170726_PO32771"|"Lollipops and More"|"RB3A018644"|"LOLLIPOPS AND MORE-2952349926542-Lollipops and More Licorice Necklace Violet Red"|"0000000004"|"0000000000"|"0000000004"
"FO20170726_PO32771"|"Lollipops and More"|"RB3A018645"|"LOLLIPOPS AND MORE-2952349926559-Lollipops and More Licorice Necklace Turquoise"|"0000000003"|"0000000000"|"0000000003"
"FO20170726_PO32771"|"Lollipops and More"|"RB3A018653"|"LOLLIPOPS AND MORE-2952349927471-Lollipops and More Marshmellow Necklace+ Bracelet Peachy"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32771"|"Lollipops and More"|"RB3A018660"|"LOLLIPOPS AND MORE-2952349928010-Lollipops and More Macaron Shorty Necklace Blue Green"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32771"|"Lollipops and More"|"RB3A018661"|"LOLLIPOPS AND MORE-2952349927853-Lollipops and More Macaron Shorty Necklace Turquoise"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32771"|"Lollipops and More"|"RB3A018662"|"LOLLIPOPS AND MORE-2952349927136-Lollipops and More Pacifier Tootsie Roll Clip Navy"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32771"|"Lollipops and More"|"RB3A018670"|"LOLLIPOPS AND MORE-2952349927228-Lollipops and More Jelly Belly Bracelet Turquoise"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32772"|"Cupcake Babies"|"RB3A012347"|"CUPCAKE BABIES-VDBB05-Cappello Anti Schiuma Blu"|"0000000005"|"0000000000"|"0000000005"
"FO20170726_PO32773"|"Beatrix NY"|"RB3A008459"|"BEATRIX NY-BEA0003.NI-Zaino piccolo Squalo Nigel"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32773"|"Beatrix NY"|"RB3A008466"|"BEATRIX NY-BEA0001.PA-Zaino grande Gufo Papar"|"0000000002"|"0000000000"|"0000000002"
"FO20170726_PO32774"|"Hobea"|"RB3A015242"|"HOBEA-4057257002925-Coperta Ovetto in Pile blu e macchinine"|"0000000001"|"0000000000"|"0000000001"
"FO20170726_PO32774"|"Hobea"|"RB3A021003"|"HOBEA-4057257008767-Copertura ricambio Grigio con Gufi per Cuscino allattamento"|"0000000001"|"0000000000"|"0000000001"
"FO20170727_PO32776"|"BABYDAM"|"RB3A019591"|"BABYDAM-babydamg-Babydam Riduttore per Vasca da Bagno Grigio e Bianco"|"0000000001"|"0000000000"|"0000000001"
"FO20170727_PO32777"|"Charlie Banana"|"RB3A021360"|"WOOLY ORGANIC-105-COMFORTER con anello legno - Teddy"|"0000000002"|"0000000000"|"0000000002"
"FO20170727_PO32781"|"Igor Shoes"|"RB3A019994"|"IGOR SHOES-S10108-003-Sandali da Spiaggia Cholo Blu Navy-33"|"0000000001"|"0000000000"|"0000000001"
"FO20170727_PO32781"|"Igor Shoes"|"RB3A020019"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-22"|"0000000001"|"0000000000"|"0000000001"
"FO20170727_PO32781"|"Igor Shoes"|"RB3A020020"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-23"|"0000000002"|"0000000000"|"0000000002"
"FO20170727_PO32781"|"Igor Shoes"|"RB3A020107"|"IGOR SHOES-S10107-083-Sandali da Spiaggia Tenis Azzurro-19"|"0000000001"|"0000000000"|"0000000001"
"FO20170727_PO32784"|"elodie details"|"RB3A010109"|"ELODIE DETAILS-103418-Bavaglino DOT"|"0000000006"|"0000000000"|"0000000006"
"FO20170727_PO32784"|"elodie details"|"RB3A010120"|"ELODIE DETAILS-103770-Materassino da Passeggino DOT"|"0000000002"|"0000000000"|"0000000002"
"FO20170727_PO32785"|"New Balance"|"RB3A021217"|"NEW BALANCE-NBKL574CBC-Scarpa Kids Lifestyle GREY/BLUE Leather M-1"|"0000000001"|"0000000000"|"0000000001"
"FO20170727_PO32785"|"New Balance"|"RB3A021218"|"NEW BALANCE-NBKL574CBC-Scarpa Kids Lifestyle GREY/BLUE Leather M-2"|"0000000002"|"0000000000"|"0000000002"
"FO20170727_PO32785"|"New Balance"|"RB3A021219"|"NEW BALANCE-NBKL574CBC-Scarpa Kids Lifestyle GREY/BLUE Leather M-3"|"0000000001"|"0000000000"|"0000000001"
"FO20170727_PO32785"|"New Balance"|"RB3A021221"|"NEW BALANCE-NBKL574CPC-Scarpa Kids Lifestyle PINK Leather W-2"|"0000000002"|"0000000000"|"0000000002"
"FO20170727_PO32785"|"New Balance"|"RB3A021223"|"NEW BALANCE-NBFS996GPI-Scarpa Kids Lifestyle PEACOAT Synthetic-5"|"0000000003"|"0000000000"|"0000000003"
"FO20170727_PO32785"|"New Balance"|"RB3A021224"|"NEW BALANCE-NBFS996GPI-Scarpa Kids Lifestyle PEACOAT Synthetic-6"|"0000000002"|"0000000000"|"0000000002"
"FO20170727_PO32785"|"New Balance"|"RB3A021225"|"NEW BALANCE-NBFS996GPI-Scarpa Kids Lifestyle PEACOAT Synthetic-7"|"0000000001"|"0000000000"|"0000000001"
"FO20170727_PO32785"|"New Balance"|"RB3A021226"|"NEW BALANCE-NBFS996GPI-Scarpa Kids Lifestyle PEACOAT Synthetic-8"|"0000000002"|"0000000000"|"0000000002"
"FO20170727_PO32785"|"New Balance"|"RB3A021227"|"NEW BALANCE-NBFS996VSI-Scarpa Kids Lifestyle VIOLET Synthetic-5"|"0000000002"|"0000000000"|"0000000002"
"FO20170727_PO32785"|"New Balance"|"RB3A021229"|"NEW BALANCE-NBFS996VSI-Scarpa Kids Lifestyle VIOLET Synthetic-7"|"0000000001"|"0000000000"|"0000000001"
"FO20170727_PO32785"|"New Balance"|"RB3A021238"|"NEW BALANCE-NBKV500NLI-Scarpa Kids Lifestyle NAVY Synthetic-4"|"0000000003"|"0000000000"|"0000000003"
"FO20170727_PO32785"|"New Balance"|"RB3A021239"|"NEW BALANCE-NBKV500NLI-Scarpa Kids Lifestyle NAVY Synthetic-5"|"0000000003"|"0000000000"|"0000000003"
"FO20170727_PO32785"|"New Balance"|"RB3A021244"|"NEW BALANCE-NBKV500NLI-Scarpa Kids Lifestyle NAVY Synthetic-10"|"0000000001"|"0000000000"|"0000000001"
"FO20170727_PO32786"|"Liliputi"|"RB3A017541"|"LILIPUTI-2006004010104-Stretchy Wrap Sunshine"|"0000000001"|"0000000000"|"0000000001"
"FO20170727_PO32788"|"The Magic Door Store"|"RB3A012377"|"THE MAGIC DOOR STORE-0700461482406-My Elf Door Red"|"0000000002"|"0000000000"|"0000000002"
"FO20170727_PO32788"|"The Magic Door Store"|"RB3A012379"|"THE MAGIC DOOR STORE-0700461482444-My Elf Door Blue"|"0000000002"|"0000000000"|"0000000002"
"FO20170727_PO32788"|"The Magic Door Store"|"RB3A012380"|"THE MAGIC DOOR STORE-0700461482529-La magica panchina"|"0000000005"|"0000000000"|"0000000005"
"FO20170727_PO32788"|"The Magic Door Store"|"RB3A012382"|"THE MAGIC DOOR STORE-0700461482512-La magica scaletta"|"0000000005"|"0000000000"|"0000000005"
"FO20170727_PO32788"|"The Magic Door Store"|"RB3A012383"|"THE MAGIC DOOR STORE-0700461482536-Magiche Impronte"|"0000000004"|"0000000000"|"0000000004"
"FO20170727_PO32788"|"The Magic Door Store"|"RB3A015773"|"THE MAGIC DOOR STORE-Christmas Wreath-Magica Ghirlanda Natalizia"|"0000000004"|"0000000000"|"0000000004"
"FO20170728_PO32791"|"Beatrix NY"|"RB3A008432"|"BEATRIX NY-BEA0004.AI-Lunch Box Dinosauro Alister"|"0000000002"|"0000000000"|"0000000002"
"FO20170728_PO32791"|"Beatrix NY"|"RB3A008437"|"BEATRIX NY-BEA0004-CI-Lunch Box Pulcino Kiki"|"0000000002"|"0000000000"|"0000000002"
"FO20170728_PO32791"|"Beatrix NY"|"RB3A008440"|"BEATRIX NY-BEA0004-PE-Lunch Box Polipo Penelope"|"0000000004"|"0000000000"|"0000000004"
"FO20170728_PO32791"|"Beatrix NY"|"RB3A008445"|"BEATRIX NY-BEA0004-LU-Lunch Box Balena Lucas"|"0000000003"|"0000000000"|"0000000003"
"FO20170728_PO32791"|"Beatrix NY"|"RB3A008454"|"BEATRIX NY-BEA0003.PA-Zaino piccolo Gufo Papar"|"0000000001"|"0000000000"|"0000000001"
"FO20170728_PO32791"|"Beatrix NY"|"RB3A008456"|"BEATRIX NY-BEA0003.PR-Zaino piccolo Drago Percival"|"0000000004"|"0000000000"|"0000000004"
"FO20170728_PO32791"|"Beatrix NY"|"RB3A008465"|"BEATRIX NY-BEA0001.LU-Zaino grande Balena Lucas"|"0000000001"|"0000000000"|"0000000001"
"FO20170728_PO32791"|"Beatrix NY"|"RB3A008471"|"BEATRIX NY-BEA0007.JU-Trolley Coccinella Juju"|"0000000002"|"0000000000"|"0000000002"
"FO20170728_PO32791"|"Beatrix NY"|"RB3A021320"|"BEATRIX NY-BB-2020-Bento Box Drago Percival"|"0000000002"|"0000000000"|"0000000002"
"FO20170728_PO32791"|"Beatrix NY"|"RB3A021321"|"BEATRIX NY-BB-2060-Bento Box Dolce e Panna"|"0000000001"|"0000000000"|"0000000001"
"FO20170728_PO32791"|"Beatrix NY"|"RB3A021322"|"BEATRIX NY-BT-05-Borraccia Lattina Coccinella Juju"|"0000000002"|"0000000000"|"0000000002"
"FO20170728_PO32791"|"Beatrix NY"|"RB3A021323"|"BEATRIX NY-BT-06-Borraccia Lattina Lucas e Nigel"|"0000000001"|"0000000000"|"0000000001"
"FO20170728_PO32792"|"Effii"|"RB3A017481"|"EFFII-5901832940906-Cuscino Allattamento Luna Bianco XXL"|"0000000002"|"0000000000"|"0000000002"
"FO20170728_PO32792"|"Effii"|"RB3A017485"|"EFFII-5901832944669-Cuscino Allattamento Luna Blu XXL"|"0000000002"|"0000000000"|"0000000002"
"FO20170728_PO32792"|"Effii"|"RB3A019441"|"EFFII-5901832942757-Effii Telo Mare e Tappeto 2 in 1 Piccolo con Stelle Verdi"|"0000000001"|"0000000000"|"0000000001"
"FO20170728_PO32792"|"Effii"|"RB3A019442"|"EFFII-5901832942764-Effii Telo Mare e Tappeto 2 in 1 Piccolo con Cuori Rosa"|"0000000002"|"0000000000"|"0000000002"
"FO20170728_PO32793"|"Littlelife"|"RB3A018638"|"LITTLELIFE-L10820-Zaino Littlelife 1-3 anni Giraffa"|"0000000002"|"0000000000"|"0000000002"
"FO20170728_PO32794"|"Kizingo"|"RB3A021084"|"KIZINGO-PR-KZ-008-Cucchiaio bambini Azzurro"|"0000000002"|"0000000000"|"0000000002"
"FO20170728_PO32795"|"We Might Be Tiny"|"RB3A021075"|"WE MIGHT BE TINY-WT-BN-006-Tovaglietta in Silicone Coniglietto Azzurro"|"0000000001"|"0000000000"|"0000000001"
"FO20170728_PO32795"|"We Might Be Tiny"|"RB3A021077"|"WE MIGHT BE TINY-WB-BC-004-Tovaglietta in Silicone Gatto Menta"|"0000000001"|"0000000000"|"0000000001"
"FO20170731_PO32799"|"Qameleo"|"RB3A021272"|"QAMELEO-PTA001Z-Gioco Uccello Dreamer"|"0000000007"|"0000000000"|"0000000007"
"FO20170731_PO32799"|"Qameleo"|"RB3A021273"|"QAMELEO-SLO001-Gioco Elefante Trunky"|"0000000005"|"0000000000"|"0000000005"
"FO20170731_PO32799"|"Qameleo"|"RB3A021274"|"QAMELEO-ZEB001-Gioco Zebra Joyful"|"0000000006"|"0000000000"|"0000000006"
"FO20170731_PO32799"|"Qameleo"|"RB3A021277"|"QAMELEO-LUS001F-Specchio Morbido Onde"|"0000000005"|"0000000000"|"0000000005"
"FO20170731_PO32799"|"Qameleo"|"RB3A021278"|"QAMELEO-LUS001P-Specchio Morbido Righe"|"0000000006"|"0000000000"|"0000000006"
"FO20170731_PO32799"|"Qameleo"|"RB3A021279"|"QAMELEO-LUS001K-Specchio Morbido Fiori"|"0000000006"|"0000000000"|"0000000006"
"FO20170731_PO32800"|"IIAMO"|"RB3A015741"|"IIAMO-108-Biberon Go bianco e blu"|"0000000004"|"0000000000"|"0000000004"
"FO20170731_PO32800"|"IIAMO"|"RB3A015742"|"IIAMO-703-Cartucce termiche per biberon autoriscaldante"|"0000000027"|"0000000000"|"0000000027"
"FO20170731_PO32801"|"Stephen Joseph"|"RB3A021305"|"STEPHEN JOSEPH-SJ110276-Sacca gufo"|"0000000003"|"0000000000"|"0000000003"
"FO20170731_PO32801"|"Stephen Joseph"|"RB3A021307"|"STEPHEN JOSEPH-SJ88011106-Stivaletti gomma camion pompieri-6"|"0000000002"|"0000000000"|"0000000002"
"FO20170731_PO32801"|"Stephen Joseph"|"RB3A021308"|"STEPHEN JOSEPH-SJ88011107-Stivaletti gomma camion pompieri-7"|"0000000003"|"0000000000"|"0000000003"
"FO20170731_PO32801"|"Stephen Joseph"|"RB3A021309"|"STEPHEN JOSEPH-SJ88011108-Stivaletti gomma camion pompieri-8"|"0000000001"|"0000000000"|"0000000001"
"FO20170731_PO32801"|"Stephen Joseph"|"RB3A021311"|"STEPHEN JOSEPH-SJ880160A06-Stivaletti gomma coccinella-6"|"0000000002"|"0000000000"|"0000000002"
"FO20170731_PO32801"|"Stephen Joseph"|"RB3A021312"|"STEPHEN JOSEPH-SJ880160A07-Stivaletti gomma coccinella-7"|"0000000003"|"0000000000"|"0000000003"
"FO20170731_PO32801"|"Stephen Joseph"|"RB3A021313"|"STEPHEN JOSEPH-SJ880160A08-Stivaletti gomma coccinella-8"|"0000000003"|"0000000000"|"0000000003"
"FO20170731_PO32801"|"Stephen Joseph"|"RB3A021314"|"STEPHEN JOSEPH-SJ880160A09-Stivaletti gomma coccinella-9"|"0000000001"|"0000000000"|"0000000001"
"FO20170731_PO32801"|"Stephen Joseph"|"RB3A021315"|"STEPHEN JOSEPH-SJ88018006-Stivaletti gomma squalo-6"|"0000000004"|"0000000000"|"0000000004"
"FO20170731_PO32801"|"Stephen Joseph"|"RB3A021316"|"STEPHEN JOSEPH-SJ88018007-Stivaletti gomma squalo-7"|"0000000002"|"0000000000"|"0000000002"
"FO20170731_PO32801"|"Stephen Joseph"|"RB3A021317"|"STEPHEN JOSEPH-SJ88018008-Stivaletti gomma squalo-8"|"0000000002"|"0000000000"|"0000000002"
"FO20170801_PO32806"|"Cup Catcher"|"RB3A021006"|"CUP CATCHER-CC11LG-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Verde"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32806"|"Cup Catcher"|"RB3A021007"|"CUP CATCHER-CC12NB-Cordino salva Bottiglie e Gioco per la Dentizione 2 in 1 Blu"|"0000000002"|"0000000000"|"0000000002"
"FO20170801_PO32807"|"Mouthie Mitten"|"RB3A021008"|"MOUTHIE MITTEN-MM05P-EU-Guantino Massaggia Gengive per la Dentizione Rosa"|"0000000006"|"0000000000"|"0000000006"
"FO20170801_PO32807"|"Mouthie Mitten"|"RB3A021009"|"MOUTHIE MITTEN-MM04A-EU-Guantino Massaggia Gengive per la Dentizione Aqua"|"0000000010"|"0000000000"|"0000000010"
"FO20170801_PO32807"|"Mouthie Mitten"|"RB3A021010"|"MOUTHIE MITTEN-MM01G-EU-Guantino Massaggia Gengive per la Dentizione Verde"|"0000000008"|"0000000000"|"0000000008"
"FO20170801_PO32807"|"Mouthie Mitten"|"RB3A021011"|"MOUTHIE MITTEN-MM02P-EU-Guantino Massaggia Gengive per la Dentizione Viola"|"0000000006"|"0000000000"|"0000000006"
"FO20170801_PO32808"|"Sticky Bellies"|"RB3A021198"|"STICKY BELLIES-338-Adesivi Sporty Boy"|"0000000002"|"0000000000"|"0000000002"
"FO20170801_PO32808"|"Sticky Bellies"|"RB3A021201"|"STICKY BELLIES-362-Adesivi Hello Baby"|"0000000002"|"0000000000"|"0000000002"
"FO20170801_PO32809"|"Igor Shoes"|"RB3A020017"|"IGOR SHOES-S10108-090-Sandali da Spiaggia Cholo Rosa-20"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32810"|"KUK"|"RB3A010459"|"KUK-FF125-06-Pigiama con piedini Balena Blu 3-6 mesi"|"0000000002"|"0000000000"|"0000000002"
"FO20170801_PO32810"|"KUK"|"RB3A010499"|"KUK-FL325-12-Body a maniche lunghe Balena Blu 6-12 mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32810"|"KUK"|"RB3A010599"|"KUK-FC618-03-Cardigan Volpe Blu 0-3 mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32810"|"KUK"|"RB3A018274"|"KUK-FS354-06-Body Manica corta Giallo Vintage-3-6 Mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32810"|"KUK"|"RB3A018350"|"KUK-FP271-00-Pigiamino Tutina con Foglie Menta-Neonato"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32810"|"KUK"|"RB3A018368"|"KUK-FF126-06-Tutina con piedini con Balena Grigia-3-6 Mesi"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32811"|"Esthex"|"RB3A009436"|"ESTHEX-010339-Bambola Naomie"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32811"|"Esthex"|"RB3A009440"|"ESTHEX-110444-Pupazzo Junior Topina Olive"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32813"|"Innobaby"|"RB3A015202"|"INNOBABY-N-AQ-H02-Innobaby - AquaHeat - HOT Heat Pack - set of 5"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32813"|"Innobaby"|"RB3A015208"|"INNOBABY-IN-AQ-C01-Innobaby - AquaHeat Cool Pack - Round"|"0000000002"|"0000000000"|"0000000002"
"FO20170801_PO32813"|"Innobaby"|"RB3A021269"|"INNOBABY-IN-SIL-FISH03-Spazzola Pesce per Bagno Arancione"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32815"|"Real Shades"|"RB3A019683"|"REAL SHADES-RK-0EXPNVOR-Occhiali da Sole Baby Navy Orange"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32817"|"Liliputi"|"RB3A017517"|"LILIPUTI-2006002020181-Marsupio Rainbow Line Feather"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32817"|"Liliputi"|"RB3A017523"|"LILIPUTI-2006003010143-Marsupio Mei Tai Skully"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32818"|"Toby Tiger"|"RB3A020983"|"TOBY TIGER-BLOCAT01-Copertina in Cotone Gatto Rosa"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32818"|"Toby Tiger"|"RB3A020984"|"TOBY TIGER-BLOBIRD01-Copertina in Cotone Uccellino"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32818"|"Toby Tiger"|"RB3A020985"|"TOBY TIGER-BLOLION01-Copertina in Cotone Leoncino"|"0000000002"|"0000000000"|"0000000002"
"FO20170801_PO32818"|"Toby Tiger"|"RB3A020986"|"TOBY TIGER-BLBJUNG01-Copertina in Cotone Amici della Savana"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32819"|"superga"|"RB3A018417"|"SUPERGA-S003KU0 _C71-Sneaker Baby Pois BegoniaPink-Navy-19"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32820"|"limobasics"|"RB3A014313"|"LIMOBASICS-50769R_AZM_86-92-Giubottino Blu 86-92"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32821"|"A Little Lovely Company"|"RB3A009883"|"A LITTLE LOVELY COMPANY-LTBX002-Box Lampada A4 per scritte"|"0000000005"|"0000000000"|"0000000005"
"FO20170801_PO32821"|"A Little Lovely Company"|"RB3A009884"|"A LITTLE LOVELY COMPANY-LTBX001-Box Lampada A5 per scritte"|"0000000002"|"0000000000"|"0000000002"
"FO20170801_PO32821"|"A Little Lovely Company"|"RB3A013053"|"A LITTLE LOVELY COMPANY-LTSP030-Lampada Mini Stella Rosa"|"0000000002"|"0000000000"|"0000000002"
"FO20170801_PO32821"|"A Little Lovely Company"|"RB3A018390"|"A LITTLE LOVELY COMPANY-LTST047-Lucine LED Colorate Ghiaccioli"|"0000000001"|"0000000000"|"0000000001"
"FO20170801_PO32822"|"Baby Elephant Ears"|"RB3A019597"|"BABY ELEPHANT EARS-1011-Baby Elephant Ears Cuscino Ergonomico con Pois Bianchi e Rosa"|"0000000002"|"0000000000"|"0000000002"
